x,y,ndvi,label
170,210,0.42813610752597203,vegetation
170,220,0.26637554197415514,land
170,230,0.4675324631954317,vegetation
170,240,0.3904851606665795,vegetation
170,250,-0.08539944668321084,land
170,260,0.0668706961486294,land
170,270,0.49265341187271644,vegetation
170,280,0.5810147275735894,vegetation
170,290,0.4695727223358379,vegetation
170,300,0.5479757712847441,vegetation
180,0,0.4685423975437968,vegetation
180,10,0.29458598647933654,land
180,20,0.39788563095174045,vegetation
180,30,0.1135857435727006,land
180,40,0.12507317048766212,land
180,50,-0.040566645115761656,land
180,60,0.11582134724484984,land
180,70,-0.08963093093362079,land
180,80,0.00940295083754839,land
180,90,0.02896341441338861,land
180,100,0.44086021347361926,vegetation
180,110,0.4671467125690967,vegetation
180,120,0.31445904636542926,vegetation
180,130,0.5469490093425773,vegetation
180,140,0.5100354161154934,vegetation
180,150,0.593276513746978,vegetation
180,160,0.5166588431878983,vegetation
180,170,0.5050627764071981,vegetation
180,180,0.29646017371172373,land
180,190,0.28349788034558704,land
180,200,0.44457687193591333,vegetation
180,210,0.20040281906544874,land
180,220,0.4823848225409625,vegetation
180,230,0.205658322027657,land
180,240,-0.002467975082303473,land
180,250,-0.0062492341548226514,land
180,260,0.297964630303755,land
180,270,0.5314839254448087,vegetation
180,280,0.2814159284919951,land
180,290,0.41433021699291217,vegetation
180,300,0.3176795536232106,vegetation
190,0,0.5714285688933959,vegetation
190,10,0.4412331378212387,vegetation
190,20,0.6132075451037481,vegetation
190,30,0.19140871641561139,land
190,40,0.3409461645408039,vegetation
190,50,0.41081760902938963,vegetation
190,60,0.028169013864092225,land
190,70,-0.015564202233695187,land
190,80,-0.0510370542699621,land
190,90,0.5023651832962035,vegetation
190,100,0.18945633954767152,land
190,110,0.418006428628047,vegetation
190,120,0.4828025446955252,vegetation
190,130,0.5045359350695329,vegetation
190,140,0.6051350128148073,vegetation
190,150,0.5421911396634446,vegetation
190,160,-0.04757209749181144,land
190,170,0.4943224810964327,vegetation
190,180,0.40782122525306125,vegetation
190,190,0.5300812986582061,vegetation
190,200,0.10152284006287209,land
190,210,0.46654187895862476,vegetation
190,220,0.4415913184752574,vegetation
190,230,0.5372378867055753,vegetation
190,240,0.47274670298273347,vegetation
190,250,0.5871710502172243,vegetation
190,260,0.536270580612948,vegetation
190,270,0.527043029897185,vegetation
190,280,0.5215593589984681,vegetation
190,290,0.621408448953779,vegetation
190,300,0.2551984828884975,land
200,0,0.5660056641189641,vegetation
200,10,0.5329768247193546,vegetation
200,20,0.5722543339369842,vegetation
200,30,0.49129852525078743,vegetation
200,40,0.5643887814745745,vegetation
200,50,0.29509433739551444,land
200,60,-0.037812681571770326,land
200,70,-0.04657785939680491,land
200,80,-0.011325611311035249,land
200,90,0.25557601748398606,land
200,100,0.3778658353301278,vegetation
200,110,0.49634193108840224,vegetation
200,120,0.2862108889199202,land
200,130,0.2090592298073305,land
200,140,0.413545813437882,vegetation
200,150,0.39516128713579607,vegetation
200,160,0.5931252171409147,vegetation
200,170,0.5583840609511455,vegetation
200,180,0.5331215958867478,vegetation
200,190,0.5260712414761423,vegetation
200,200,0.41899440950656974,vegetation
200,210,0.5686956488771266,vegetation
200,220,0.5696420846500988,vegetation
200,230,0.571174375530325,vegetation
200,240,0.5494204414132341,vegetation
200,250,0.2870499298049534,land
200,260,0.4419951003295589,vegetation
200,270,0.6215662143879331,vegetation
