Patch,NDVI_2023,NDVI_2024,Change,Class_2023,Class_2024
"(90:100,270:280)",-0.020904885911546146,0.0027529054845592967,0.02365779139610544,land,land
"(90:100,280:290)",0.11545871808947675,0.09341271446793914,-0.022046003621537608,land,land
"(90:100,290:300)",0.2861682763098736,0.22819925963562568,-0.05796901667424795,land,land
"(90:100,300:310)",0.3718182435622384,0.331231435283851,-0.0405868082783874,vegetation,vegetation
"(100:110,0:10)",-0.01649224930373308,0.09409153276467226,0.11058378206840534,land,land
"(100:110,10:20)",-0.03384535660242046,0.05719878301002014,0.0910441396124406,land,land
"(100:110,20:30)",-0.0390526155603067,-0.0006717562701777563,0.038380859290128945,land,land
"(100:110,30:40)",-0.040478169179549724,-0.026910747481838332,0.013567421697711392,land,land
"(100:110,40:50)",-0.02512905832679984,0.007577902338084019,0.032706960664883857,land,land
"(100:110,50:60)",0.054535721026808565,0.07500445763054263,0.020468736603734064,land,land
"(100:110,60:70)",0.1887424878657965,0.17290686426801244,-0.015835623597784065,land,land
"(100:110,70:80)",0.4405731188728538,0.40806143649026394,-0.032511682382589835,vegetation,vegetation
"(100:110,80:90)",0.4322613390625027,0.4124361163940782,-0.019825222668424514,vegetation,vegetation
"(100:110,90:100)",0.3982297438108151,0.37772804534223753,-0.02050169846857758,vegetation,vegetation
"(100:110,100:110)",0.341207236655087,0.3335148120808597,-0.007692424574227308,vegetation,vegetation
"(100:110,110:120)",0.49157249021712035,0.4693772262766603,-0.022195263940460064,vegetation,vegetation
"(100:110,120:130)",0.4180789149721536,0.3813056504904999,-0.03677326448165369,vegetation,vegetation
"(100:110,130:140)",0.46586868023877015,0.3862898619741523,-0.07957881826461782,vegetation,vegetation
"(100:110,140:150)",0.3861434328537095,0.2634674476686766,-0.12267598518503292,vegetation,land
"(100:110,150:160)",0.2871824541128331,0.2350331273873224,-0.0521493267255107,land,land
"(100:110,160:170)",0.5268012084774881,0.49628915869912144,-0.03051204977836669,vegetation,vegetation
"(100:110,170:180)",0.5486032629239382,0.5431416816588304,-0.005461581265107873,vegetation,vegetation
"(100:110,180:190)",0.4573495912474433,0.4403572681290081,-0.016992323118435182,vegetation,vegetation
"(100:110,190:200)",0.3335591263458749,0.23219973107945102,-0.1013593952664239,vegetation,land
"(100:110,200:210)",0.31267276594460996,0.26564743773460525,-0.04702532821000471,vegetation,land
"(100:110,210:220)",0.2882671535373872,0.24578670172852626,-0.042480451808860925,land,land
"(100:110,220:230)",0.011809350936646139,0.03542465340578968,0.02361530246914354,land,land
"(100:110,230:240)",0.14582874333407642,0.19428780704176113,0.04845906370768471,land,land
"(100:110,240:250)",0.11312422339730718,0.17979204292633177,0.06666781952902459,land,land
"(100:110,250:260)",0.0038951116004089462,0.0819222654268679,0.07802715382645894,land,land
"(100:110,260:270)",0.0016345400031279975,0.052025479545717054,0.05039093954258906,land,land
"(100:110,270:280)",-0.011753217536144831,0.01807970717502601,0.02983292471117084,land,land
"(100:110,280:290)",0.009716991603344716,0.009336631852168898,-0.000380359751175818,land,land
"(100:110,290:300)",0.1255929341668617,0.1282236979233545,0.0026307637564927933,land,land
"(100:110,300:310)",0.2828629197082627,0.2685080719886888,-0.014354847719573904,land,land
"(110:120,0:10)",0.061222136492072005,0.2197330965746317,0.1585109600825597,land,land
"(110:120,10:20)",0.014154520809671443,0.0671100795063362,0.05295555869666475,land,land
"(110:120,20:30)",-0.039068651053021444,-0.009126083831767554,0.02994256722125389,land,land
"(110:120,30:40)",-0.03158924519900294,-0.01536771832174119,0.01622152687726175,land,land
"(110:120,40:50)",-0.02822761500021928,0.04959125017638768,0.07781886517660697,land,land
"(110:120,50:60)",0.0022983387015240763,0.04915735355537627,0.04685901485385219,land,land
"(110:120,60:70)",0.20197055951195927,0.20277249595055502,0.0008019364385957461,land,land
"(110:120,70:80)",0.4824800101684902,0.4574667082177889,-0.025013301950701283,vegetation,vegetation
"(110:120,80:90)",0.4515012988171301,0.4272937511072768,-0.024207547709853283,vegetation,vegetation
"(110:120,90:100)",0.44535448367260405,0.4259914711425368,-0.019363012530067225,vegetation,vegetation
"(110:120,100:110)",0.3587658501116205,0.350208607953351,-0.008557242158269474,vegetation,vegetation
"(110:120,110:120)",0.4236154958912675,0.42040629610886576,-0.0032091997824017504,vegetation,vegetation
"(110:120,120:130)",0.46565275670279205,0.43728849868662434,-0.02836425801616771,vegetation,vegetation
"(110:120,130:140)",0.4720245337874032,0.43517404490638506,-0.03685048888101816,vegetation,vegetation
"(110:120,140:150)",0.437549687480827,0.3669038549713808,-0.07064583250944623,vegetation,vegetation
"(110:120,150:160)",0.48117689075224745,0.4445126694414018,-0.03666422131084568,vegetation,vegetation
"(110:120,160:170)",0.49083193577903134,0.4713662100253003,-0.01946572575373101,vegetation,vegetation
"(110:120,170:180)",0.4865626502631211,0.46801168536728105,-0.018550964895840072,vegetation,vegetation
"(110:120,180:190)",0.3652198434482593,0.25924211493982835,-0.10597772850843096,vegetation,land
"(110:120,190:200)",0.18808864424522373,0.12594602204548042,-0.062142622199743314,land,land
"(110:120,200:210)",0.030129415950170345,0.06993242954151348,0.03980301359134313,land,land
"(110:120,210:220)",0.36084385796203816,0.3945606387967615,0.03371678083472335,vegetation,vegetation
"(110:120,220:230)",0.03647871196654988,0.0878529920620182,0.05137428009546832,land,land
"(110:120,230:240)",0.23043021781474995,0.29388595171305565,0.0634557338983057,land,vegetation
"(110:120,240:250)",0.22542630754282375,0.23168623713292022,0.006259929590096469,land,land
"(110:120,250:260)",-0.030331365537399776,-0.009796432148113349,0.020534933389286428,land,land
"(110:120,260:270)",-0.06354312449419475,-0.07045706493025415,-0.006913940436059404,land,land
"(110:120,270:280)",-0.049421851040045144,-0.036527739052348004,0.012894111987697139,land,land
"(110:120,280:290)",-0.013418155052162914,0.010293609062271383,0.0237117641144343,land,land
"(110:120,290:300)",0.11046924469132044,0.1029093913988169,-0.0075598532925035405,land,land
"(110:120,300:310)",0.1594760483018325,0.12985225588777913,-0.029623792414053385,land,land
"(120:130,0:10)",-0.04311507570488187,0.017676012047688653,0.06079108775257053,land,land
"(120:130,10:20)",-0.04979162644834585,-0.006979481018233929,0.04281214543011192,land,land
"(120:130,20:30)",-0.02538552197868553,0.0576327240523148,0.08301824603100033,land,land
"(120:130,30:40)",-0.02373314571326117,0.11191084205273766,0.13564398776599884,land,land
"(120:130,40:50)",-0.04589221601227239,0.0039364342021498775,0.04982865021442227,land,land
"(120:130,50:60)",0.007541101059250734,0.06924256605996984,0.0617014650007191,land,land
"(120:130,60:70)",0.19405689547680052,0.172098891817351,-0.021958003659449526,land,land
"(120:130,70:80)",0.4788395060871727,0.43378285575229575,-0.045056650334876935,vegetation,vegetation
"(120:130,80:90)",0.4888748292053206,0.4451405680818996,-0.04373426112342099,vegetation,vegetation
"(120:130,90:100)",0.43476738969025347,0.41072642336889237,-0.0240409663213611,vegetation,vegetation
"(120:130,100:110)",0.45843209815802427,0.4497242742930736,-0.00870782386495067,vegetation,vegetation
"(120:130,110:120)",0.4443185303292948,0.4304456038713322,-0.01387292645796262,vegetation,vegetation
"(120:130,120:130)",0.4803718987368646,0.46895323465997785,-0.011418664076886742,vegetation,vegetation
"(120:130,130:140)",0.5050976224330287,0.5002959894390222,-0.004801632994006488,vegetation,vegetation
"(120:130,140:150)",0.46455421384634016,0.4564067131863556,-0.008147500659984541,vegetation,vegetation
"(120:130,150:160)",0.5123471725423167,0.49736785013850077,-0.014979322403815887,vegetation,vegetation
"(120:130,160:170)",0.4590158456306848,0.4181181953035815,-0.040897650327103297,vegetation,vegetation
"(120:130,170:180)",0.3046237094404665,0.19277569666879749,-0.11184801277166903,land,land
"(120:130,180:190)",0.29767734261145007,0.2172747154586994,-0.08040262715275068,land,land
"(120:130,190:200)",0.16906280957985917,0.11680780494782089,-0.05225500463203828,land,land
"(120:130,200:210)",0.09477834861850132,0.1472807896166077,0.05250244099810639,land,land
"(120:130,210:220)",0.2805753934305732,0.3372892033860284,0.05671380995545522,land,vegetation
"(120:130,220:230)",0.04444421573671496,0.11142587125196408,0.06698165551524912,land,land
"(120:130,230:240)",0.23548182307251586,0.24949283387262441,0.014011010800108553,land,land
"(120:130,240:250)",0.39278636585151927,0.3735048885655479,-0.01928147728597135,vegetation,vegetation
"(120:130,250:260)",0.11680817057399855,0.09783783861396816,-0.01897033196003038,land,land
"(120:130,260:270)",-0.009441228782091247,0.02405248507665523,0.03349371385874648,land,land
"(120:130,270:280)",-0.026441763365368427,0.047498109513554626,0.07393987287892305,land,land
"(120:130,280:290)",-0.002863052848373992,0.0563571392665756,0.059220192114949596,land,land
"(120:130,290:300)",0.012553111054378015,0.053201488040574896,0.04064837698619688,land,land
"(120:130,300:310)",0.14027868742748276,0.17767364539890557,0.03739495797142281,land,land
"(130:140,0:10)",-0.04443647633701804,0.01874956440594355,0.0631860407429616,land,land
"(130:140,10:20)",0.036080216775801775,0.13249376026302012,0.09641354348721834,land,land
"(130:140,20:30)",0.1455097520954329,0.223549206336412,0.0780394542409791,land,land
"(130:140,30:40)",-0.0007403209214118454,0.056946875574571655,0.0576871964959835,land,land
"(130:140,40:50)",-0.03990256854308063,0.0075276456460198985,0.047430214189100525,land,land
"(130:140,50:60)",-0.02363225736577243,0.04760613160056603,0.07123838896633847,land,land
"(130:140,60:70)",0.08692343525201483,0.13725215418663603,0.050328718934621194,land,land
"(130:140,70:80)",0.404928455926277,0.3422035728561296,-0.0627248830701474,vegetation,vegetation
"(130:140,80:90)",0.4845485383579983,0.43820693883015827,-0.04634159952784006,vegetation,vegetation
"(130:140,90:100)",0.47266980116646434,0.447719436984202,-0.02495036418226232,vegetation,vegetation
"(130:140,100:110)",0.47868768109392285,0.476116970464758,-0.002570710629164863,vegetation,vegetation
"(130:140,110:120)",0.48480355192706037,0.49344563481360604,0.008642082886545666,vegetation,vegetation
"(130:140,120:130)",0.5172274918547494,0.5266493658974905,0.009421874042741085,vegetation,vegetation
"(130:140,130:140)",0.5022175916634025,0.49321907079327304,-0.008998520870129478,vegetation,vegetation
"(130:140,140:150)",0.5294535759407546,0.5224654492146241,-0.0069881267261304725,vegetation,vegetation
"(130:140,150:160)",0.4877406256405367,0.47429031600629573,-0.013450309634240987,vegetation,vegetation
"(130:140,160:170)",0.3778583129334672,0.33091450193024535,-0.04694381100322187,vegetation,vegetation
"(130:140,170:180)",0.4492102169805502,0.3743866847554369,-0.07482353222511329,vegetation,vegetation
"(130:140,180:190)",0.2377559315626819,0.20936529355106137,-0.028390638011620534,land,land
"(130:140,190:200)",0.021825441584931653,0.060518146809907164,0.03869270522497551,land,land
"(130:140,200:210)",0.30264732729167865,0.3143998428246439,0.011752515532965246,land,vegetation
"(130:140,210:220)",0.42416778105850833,0.41304676802001766,-0.011121013038490668,vegetation,vegetation
"(130:140,220:230)",0.31282558081946193,0.31625453022055805,0.0034289494010961152,vegetation,vegetation
"(130:140,230:240)",0.41617523519197586,0.4051665059209897,-0.011008729270986173,vegetation,vegetation
"(130:140,240:250)",0.38592335791979543,0.3750650471075577,-0.010858310812237704,vegetation,vegetation
"(130:140,250:260)",0.23908792676540447,0.2115464192502052,-0.027541507515199265,land,land
"(130:140,260:270)",0.009934489983275471,0.029989602132466223,0.02005511214919075,land,land
"(130:140,270:280)",0.047742252370747716,0.10803362554203977,0.06029137317129205,land,land
"(130:140,280:290)",0.06887430085563398,0.0879576923509297,0.019083391495295726,land,land
"(130:140,290:300)",0.3153276798097433,0.28369341468003895,-0.03163426512970435,vegetation,land
"(130:140,300:310)",0.33533759441657435,0.3322757785116078,-0.0030618159049665694,vegetation,vegetation
"(140:150,0:10)",0.261196590115888,0.20341046028253687,-0.05778612983335116,land,land
"(140:150,10:20)",0.26396198622205214,0.19585932044464296,-0.06810266577740917,land,land
"(140:150,20:30)",0.13258751675572655,0.12534098290132376,-0.007246533854402798,land,land
"(140:150,30:40)",-0.028028663648154994,-0.008466368783439999,0.019562294864714995,land,land
"(140:150,40:50)",-0.03597449960339088,0.04236099445305553,0.07833549405644641,land,land
"(140:150,50:60)",-0.03492175230818186,0.04472969758582335,0.07965144989400522,land,land
"(140:150,60:70)",0.1331674512165234,0.19093572201464304,0.057768270798119636,land,land
"(140:150,70:80)",0.37452105218121284,0.3285581752959919,-0.04596287688522094,vegetation,vegetation
"(140:150,80:90)",0.44068613917885036,0.3805171856539989,-0.060168953524851465,vegetation,vegetation
"(140:150,90:100)",0.48657059463232805,0.4367965036908323,-0.04977409094149576,vegetation,vegetation
"(140:150,100:110)",0.41418422766814567,0.38924700507459925,-0.024937222593546415,vegetation,vegetation
"(140:150,110:120)",0.44727406844222983,0.41853957694442523,-0.028734491497804604,vegetation,vegetation
"(140:150,120:130)",0.4002517074628449,0.3795253379421169,-0.020726369520727983,vegetation,vegetation
"(140:150,130:140)",0.39185096600679836,0.3873198969614035,-0.004531069045394853,vegetation,vegetation
"(140:150,140:150)",0.4878575811772162,0.48788859580080085,3.101462358462426e-05,vegetation,vegetation
"(140:150,150:160)",0.361914166976974,0.3083511826082754,-0.05356298436869861,vegetation,vegetation
"(140:150,160:170)",0.40584706206795657,0.36210701196109274,-0.043740050106863826,vegetation,vegetation
"(140:150,170:180)",0.42487731498605447,0.3470877761778132,-0.07778953880824124,vegetation,vegetation
"(140:150,180:190)",0.24307164651433538,0.1969390421598324,-0.046132604354502976,land,land
"(140:150,190:200)",0.35221776305451674,0.33180907115716374,-0.020408691897353004,vegetation,vegetation
"(140:150,200:210)",0.4417186726798859,0.42257601749155077,-0.019142655188335134,vegetation,vegetation
"(140:150,210:220)",0.47654412983843497,0.45447392756168675,-0.02207020227674822,vegetation,vegetation
"(140:150,220:230)",0.45312737562271765,0.44636930049435086,-0.006758075128366792,vegetation,vegetation
"(140:150,230:240)",0.529914120557811,0.5225798456326083,-0.007334274925202666,vegetation,vegetation
"(140:150,240:250)",0.4136672365911821,0.3704963357613974,-0.0431709008297847,vegetation,vegetation
"(140:150,250:260)",0.03497833487603613,0.03852508119222453,0.0035467463161883983,land,land
"(140:150,260:270)",-0.029558561239665968,-0.0021139536792729847,0.027444607560392985,land,land
"(140:150,270:280)",0.09906869175700198,0.08459914275332496,-0.014469549003677015,land,land
"(140:150,280:290)",0.26511098966699975,0.23456334103456533,-0.03054764863243442,land,land
"(140:150,290:300)",0.3930230468097231,0.37319659179267106,-0.019826455017052047,vegetation,vegetation
"(140:150,300:310)",0.36929926642915656,0.34229324270988665,-0.02700602371926991,vegetation,vegetation
"(150:160,0:10)",0.306815334268035,0.1742675527695812,-0.13254778149845378,land,land
"(150:160,10:20)",0.03454813197194163,0.021929518096461556,-0.012618613875480071,land,land
"(150:160,20:30)",-0.021227323824954784,0.003988487255262908,0.02521581108021769,land,land
"(150:160,30:40)",-0.0009219570729798924,0.1230857918988204,0.12400774897180028,land,land
"(150:160,40:50)",0.04272142102371883,0.0931094229326483,0.050388001908929475,land,land
"(150:160,50:60)",-0.020624941847372878,0.05656659372678058,0.07719153557415345,land,land
"(150:160,60:70)",0.05358506612407227,0.12028275463515542,0.06669768851108315,land,land
"(150:160,70:80)",0.14741468763020815,0.13407349793979523,-0.013341189690412925,land,land
"(150:160,80:90)",0.2926562786515196,0.2569083038780393,-0.035747974773480296,land,land
"(150:160,90:100)",0.4921366962868273,0.44945230498625466,-0.042684391300572666,vegetation,vegetation
"(150:160,100:110)",0.43992503040291064,0.39919655640455814,-0.0407284739983525,vegetation,vegetation
"(150:160,110:120)",0.241050553428859,0.16984545382328148,-0.07120509960557753,land,land
"(150:160,120:130)",0.2940321141686415,0.25467458020377093,-0.03935753396487057,land,land
"(150:160,130:140)",0.4705142187109306,0.4688110910270174,-0.0017031276839131748,vegetation,vegetation
"(150:160,140:150)",0.47276095953139297,0.48001575348685277,0.007254793955459804,vegetation,vegetation
"(150:160,150:160)",0.4951496738914907,0.48654805288476183,-0.008601621006728899,vegetation,vegetation
"(150:160,160:170)",0.4335873676918273,0.4063903144167197,-0.02719705327510763,vegetation,vegetation
"(150:160,170:180)",0.4890965074527835,0.46916214250626004,-0.019934364946523453,vegetation,vegetation
"(150:160,180:190)",0.4938578494152383,0.4796139311354345,-0.014243918279803813,vegetation,vegetation
"(150:160,190:200)",0.4644399184400072,0.44897238916041693,-0.015467529279590275,vegetation,vegetation
"(150:160,200:210)",0.5059418733472262,0.480030967049397,-0.02591090629782916,vegetation,vegetation
"(150:160,210:220)",0.47855477479077335,0.44592966664395806,-0.032625108146815296,vegetation,vegetation
"(150:160,220:230)",0.5063796483448451,0.49345125453655425,-0.012928393808290806,vegetation,vegetation
"(150:160,230:240)",0.4661231652777941,0.4387306116429743,-0.02739255363481985,vegetation,vegetation
"(150:160,240:250)",0.32260808238155575,0.3048059766196391,-0.017802105761916653,vegetation,vegetation
"(150:160,250:260)",-0.005033824960414172,0.022160829917780376,0.027194654878194547,land,land
"(150:160,260:270)",0.15715120189348153,0.10634557055542132,-0.05080563133806021,land,land
"(150:160,270:280)",0.3344851735920257,0.2850523311976128,-0.04943284239441287,vegetation,land
"(150:160,280:290)",0.4292436518196513,0.406043146001562,-0.0232005058180893,vegetation,vegetation
"(150:160,290:300)",0.467229012573331,0.45365965251589907,-0.013569360057431923,vegetation,vegetation
"(150:160,300:310)",0.3952622043533907,0.3679982161131473,-0.027263988240243398,vegetation,vegetation
"(160:170,0:10)",0.4113059081088211,0.2609503586471301,-0.150355549461691,vegetation,land
"(160:170,10:20)",0.1592705043199744,0.06710089000439294,-0.09216961431558145,land,land
"(160:170,20:30)",0.08587461877444014,0.024376781431276175,-0.06149783734316396,land,land
"(160:170,30:40)",0.20407568750556443,0.1531452182580378,-0.050930469247526616,land,land
"(160:170,40:50)",0.07047930374262891,0.06389748014147983,-0.0065818236011490755,land,land
"(160:170,50:60)",-0.06478109121418357,-0.02583663975870233,0.03894445145548124,land,land
"(160:170,60:70)",-0.029996375378206253,-0.0021666551358997996,0.027829720242306455,land,land
"(160:170,70:80)",0.0987261111179574,0.06308948773912486,-0.03563662337883254,land,land
"(160:170,80:90)",0.22593842624875826,0.16022280654669616,-0.0657156197020621,land,land
"(160:170,90:100)",0.4576439738779433,0.3939323066989708,-0.06371166717897253,vegetation,vegetation
"(160:170,100:110)",0.47425604288462003,0.431366675410433,-0.042889367474187035,vegetation,vegetation
"(160:170,110:120)",0.4214994250589708,0.3834476134770915,-0.03805181158187931,vegetation,vegetation
"(160:170,120:130)",0.5391373055726516,0.5351365566265307,-0.004000748946120902,vegetation,vegetation
"(160:170,130:140)",0.5358329810816828,0.5434381092508846,0.007605128169201891,vegetation,vegetation
"(160:170,140:150)",0.4620746027201814,0.48850850764324866,0.026433904923067242,vegetation,vegetation
"(160:170,150:160)",0.5078909846021922,0.49977225887445975,-0.008118725727732423,vegetation,vegetation
"(160:170,160:170)",0.4849577729925816,0.4644044320753016,-0.020553340917280005,vegetation,vegetation
"(160:170,170:180)",0.5187810313153591,0.5093206574345905,-0.009460373880768591,vegetation,vegetation
"(160:170,180:190)",0.5203151015142605,0.5000303414204426,-0.020284760093817966,vegetation,vegetation
"(160:170,190:200)",0.4166171056706213,0.38103569105290136,-0.035581414617719964,vegetation,vegetation
"(160:170,200:210)",0.2901255063461262,0.20121798182816966,-0.08890752451795655,land,land
"(160:170,210:220)",0.3080713442902249,0.208738659024572,-0.09933268526565292,land,land
"(160:170,220:230)",0.43517304694884323,0.3531959039986283,-0.08197714295021491,vegetation,vegetation
"(160:170,230:240)",0.40569682692088144,0.34595675315579344,-0.059740073765088,vegetation,vegetation
"(160:170,240:250)",0.3881229496317541,0.38783967914777273,-0.0002832704839813571,vegetation,vegetation
"(160:170,250:260)",0.06302746781711606,0.0956740759983352,0.032646608181219144,land,land
"(160:170,260:270)",0.25892963305312333,0.19847625548190465,-0.060453377571218686,land,land
"(160:170,270:280)",0.40732757994137564,0.3792015708113461,-0.02812600913002955,vegetation,vegetation
"(160:170,280:290)",0.44707481711387487,0.419780504638224,-0.027294312475650895,vegetation,vegetation
"(160:170,290:300)",0.4049959536184165,0.39387921864092207,-0.011116734977494436,vegetation,vegetation
"(160:170,300:310)",0.5011859762532045,0.48369236418358097,-0.01749361206962352,vegetation,vegetation
"(170:180,0:10)",0.403435832487438,0.36559592958377507,-0.0378399029036629,vegetation,vegetation
"(170:180,10:20)",0.3677795751574891,0.21405774378014247,-0.15372183137734663,vegetation,land
"(170:180,20:30)",0.341392265443211,0.16980279483669708,-0.17158947060651392,vegetation,land
"(170:180,30:40)",0.12648449650346996,0.04544711191548625,-0.08103738458798371,land,land
"(170:180,40:50)",-0.03114314089374222,-0.009488685881143148,0.02165445501259907,land,land
"(170:180,50:60)",-0.028734468018763518,-0.014613549075348935,0.014120918943414582,land,land
"(170:180,60:70)",-0.022539559846007796,0.0038717027604772765,0.026411262606485072,land,land
"(170:180,70:80)",-0.03304597466469516,-0.002761915438258606,0.030284059226436552,land,land
"(170:180,80:90)",0.15719373027038683,0.10407298758494773,-0.05312074268543909,land,land
"(170:180,90:100)",0.4291884732771324,0.362250227148421,-0.06693824612871141,vegetation,vegetation
"(170:180,100:110)",0.46749074917307026,0.43417726713201354,-0.03331348204105672,vegetation,vegetation
"(170:180,110:120)",0.45394330112257125,0.4293927592836036,-0.024550541838967654,vegetation,vegetation
"(170:180,120:130)",0.43856563467867354,0.40571408179964763,-0.032851552879025914,vegetation,vegetation
"(170:180,130:140)",0.461332255956957,0.44723851658269886,-0.014093739374258119,vegetation,vegetation
"(170:180,140:150)",0.4671247835297709,0.476477555066478,0.009352771536707105,vegetation,vegetation
"(170:180,150:160)",0.4602276896215221,0.45274320271347174,-0.0074844869080503695,vegetation,vegetation
"(170:180,160:170)",0.46018538954359944,0.44730430315565217,-0.012881086387947271,vegetation,vegetation
"(170:180,170:180)",0.4032631058975839,0.3527210698037388,-0.05054203609384511,vegetation,vegetation
"(170:180,180:190)",0.34391149740164545,0.28842584304323876,-0.05548565435840669,vegetation,vegetation
"(170:180,190:200)",0.3282051829734894,0.25661545822522347,-0.07158972474826591,vegetation,land
"(170:180,200:210)",0.38261852949356284,0.28165101754180155,-0.10096751195176129,vegetation,land
"(170:180,210:220)",0.253530810275299,0.20304037082916562,-0.05049043944613338,land,land
"(170:180,220:230)",0.4360080137844189,0.4108183513914217,-0.025189662392997192,vegetation,vegetation
"(170:180,230:240)",0.38543195747883224,0.41440416266385144,0.028972205185019195,vegetation,vegetation
"(170:180,240:250)",0.17767137620346013,0.24178469455389323,0.0641133183504331,land,land
"(170:180,250:260)",0.0982170410564895,0.13199356339273463,0.03377652233624513,land,land
"(170:180,260:270)",0.4141750243452579,0.37884882385981267,-0.035326200485445214,vegetation,vegetation
"(170:180,270:280)",0.46736697203450744,0.4550449865287496,-0.01232198550575786,vegetation,vegetation
"(170:180,280:290)",0.3886356522990341,0.3689253326663385,-0.019710319632695594,vegetation,vegetation
"(170:180,290:300)",0.4563953245398719,0.44707374103446995,-0.009321583505401965,vegetation,vegetation
"(170:180,300:310)",0.5014957515053191,0.4846423382913006,-0.01685341321401851,vegetation,vegetation
"(180:190,0:10)",0.5141590621901897,0.5000831714159635,-0.014075890774226218,vegetation,vegetation
"(180:190,10:20)",0.44844669711684576,0.426855249858586,-0.02159144725825979,vegetation,vegetation
"(180:190,20:30)",0.3793975703139203,0.2988479082157017,-0.08054966209821862,vegetation,vegetation
"(180:190,30:40)",0.24667382562758047,0.12054584331485219,-0.1261279823127283,land,land
"(180:190,40:50)",0.1395663911235532,0.0326929478042419,-0.10687344331931131,land,land
"(180:190,50:60)",0.19011161279210287,0.11165521893829537,-0.0784563938538075,land,land
"(180:190,60:70)",0.026408373122103382,0.030831091385548817,0.004422718263445435,land,land
"(180:190,70:80)",-0.035504619706330204,-0.011709605140278806,0.023795014566051396,land,land
"(180:190,80:90)",0.10830014403454032,0.06486265109890825,-0.043437492935632066,land,land
"(180:190,90:100)",0.38833202576151316,0.2903711113365436,-0.09796091442496957,vegetation,vegetation
"(180:190,100:110)",0.4251319300234871,0.3786103760526365,-0.046521553970850615,vegetation,vegetation
"(180:190,110:120)",0.40711508928746354,0.3659452768304117,-0.04116981245705181,vegetation,vegetation
"(180:190,120:130)",0.479864617340331,0.46006957840843576,-0.019795038931895215,vegetation,vegetation
"(180:190,130:140)",0.5656155411352456,0.5201848158193263,-0.045430725315919296,vegetation,vegetation
"(180:190,140:150)",0.5106110333215538,0.4771892626827254,-0.033421770638828396,vegetation,vegetation
"(180:190,150:160)",0.4724708510401463,0.46842555600733077,-0.004045295032815532,vegetation,vegetation
"(180:190,160:170)",0.5306576590290267,0.5209169512827395,-0.009740707746287214,vegetation,vegetation
"(180:190,170:180)",0.4759033564423226,0.4479497284397596,-0.027953628002563013,vegetation,vegetation
"(180:190,180:190)",0.35669188586700334,0.28743470202745897,-0.06925718383954438,vegetation,land
"(180:190,190:200)",0.4026979682642395,0.29686307517678207,-0.10583489308745742,vegetation,vegetation
"(180:190,200:210)",0.370786642907877,0.2967290751979559,-0.07405756770992111,vegetation,vegetation
"(180:190,210:220)",0.3385797926146566,0.3022808901703582,-0.0362989024442984,vegetation,vegetation
"(180:190,220:230)",0.37895428342995885,0.37256239374260447,-0.00639188968735438,vegetation,vegetation
"(180:190,230:240)",0.2952067256873022,0.32596627801515404,0.030759552327851825,land,vegetation
"(180:190,240:250)",0.2917067223997978,0.2895661468791271,-0.0021405755206707067,land,vegetation
"(180:190,250:260)",0.43001334255419205,0.42082762146006497,-0.009185721094127075,vegetation,vegetation
"(180:190,260:270)",0.4762975703963096,0.45908639564487524,-0.017211174751434355,vegetation,vegetation
"(180:190,270:280)",0.4974294561385337,0.4838635730207772,-0.013565883117756472,vegetation,vegetation
"(180:190,280:290)",0.45413554818375673,0.44265985966611104,-0.011475688517645688,vegetation,vegetation
"(180:190,290:300)",0.4170733774500369,0.3905712844454279,-0.02650209300460904,vegetation,vegetation
"(180:190,300:310)",0.41471905431829426,0.33190536375370183,-0.08281369056459242,vegetation,vegetation
"(190:200,0:10)",0.5487383309705617,0.5020894995779223,-0.04664883139263942,vegetation,vegetation
"(190:200,10:20)",0.5174352732474149,0.4941273255665734,-0.02330794768084149,vegetation,vegetation
"(190:200,20:30)",0.528095149889183,0.4735191073512035,-0.05457604253797954,vegetation,vegetation
"(190:200,30:40)",0.4988607355385208,0.29468019553378283,-0.20418054000473795,vegetation,vegetation
"(190:200,40:50)",0.4211994896018381,0.22924279737985048,-0.19195669222198763,vegetation,land
"(190:200,50:60)",0.27751892224301317,0.12409704902207569,-0.15342187322093748,land,land
"(190:200,60:70)",-0.02215867764006812,0.0011236502850039516,0.023282327925072073,land,land
"(190:200,70:80)",-0.01962356776467171,0.021557124404217875,0.04118069216888959,land,land
"(190:200,80:90)",0.07857326480762943,0.0868192906313069,0.008246025823677477,land,land
"(190:200,90:100)",0.2965788281094039,0.25803907093253925,-0.03853975717686464,land,land
"(190:200,100:110)",0.3997245488995983,0.32929245867567886,-0.07043209022391944,vegetation,vegetation
"(190:200,110:120)",0.4483326428103717,0.39308764303698146,-0.05524499977339026,vegetation,vegetation
"(190:200,120:130)",0.3979262535524593,0.35124827928156194,-0.04667797427089737,vegetation,vegetation
"(190:200,130:140)",0.4047906709734388,0.3516715147710602,-0.053119156202378615,vegetation,vegetation
"(190:200,140:150)",0.5168569152474123,0.4738263068626191,-0.04303060838479317,vegetation,vegetation
"(190:200,150:160)",0.507311039532909,0.4717613503901774,-0.0355496891427316,vegetation,vegetation
"(190:200,160:170)",0.4521657053497169,0.4142916282548306,-0.03787407709488627,vegetation,vegetation
"(190:200,170:180)",0.5100137696092354,0.4791757675854624,-0.030838002023773015,vegetation,vegetation
"(190:200,180:190)",0.4885859604900284,0.4532369356080384,-0.03534902488198999,vegetation,vegetation
